osmid,highway,oneway,reversed,length,geometry,name,ref,access,lanes,tunnel,maxspeed,bridge,junction
26969695,residential,False,True,82.587,"LINESTRING (80.2022863 13.0834313, 80.2022999 13.0841739)",,,,,,,,
34690561,residential,False,True,31.753,"LINESTRING (80.2022863 13.0834313, 80.2019932 13.0834375)",1st Street,,,,,,,
26969694,residential,False,False,32.479,"LINESTRING (80.2022999 13.0841739, 80.2020001 13.0841806)",,,,,,,,
26969694,residential,False,True,70.314,"LINESTRING (80.2022999 13.0841739, 80.2029489 13.084158)",,,,,,,,
26969695,residential,False,False,82.587,"LINESTRING (80.2022999 13.0841739, 80.2022863 13.0834313)",,,,,,,,
26969695,residential,False,True,63.594,"LINESTRING (80.2022514 13.0828604, 80.2022863 13.0834313)",,,,,,,,
145124429,tertiary,True,False,68.692,"LINESTRING (80.2022514 13.0828604, 80.2028853 13.0828406)",4th Avenue (Santhi Colony Road),,,2,,,,
727731775,residential,False,False,148.447,"LINESTRING (80.205537 13.0840833, 80.2054564 13.0827506)",11th Main Road,,,,,,,
727731775,residential,False,True,51.162,"LINESTRING (80.205537 13.0840833, 80.2055474 13.0845433)",11th Main Road,,,,,,,
1189610780,residential,False,False,68.421,"LINESTRING (80.205537 13.0840833, 80.2049053 13.0840884)",,,,,,,,
26969697,residential,False,False,61.881,"LINESTRING (80.2048807 13.083334, 80.2048777 13.0827775)",,,,,,,,
26969697,residential,False,True,83.928,"LINESTRING (80.2048807 13.083334, 80.2049053 13.0840884)",,,,,,,,
34690563,residential,False,True,32.127,"LINESTRING (80.2048807 13.083334, 80.2045841 13.0833378)",,,,,,,,
26969696,residential,False,False,32.837,"LINESTRING (80.2049053 13.0840884, 80.2046022 13.0840952)",,,,,,,,
26969697,residential,False,False,83.928,"LINESTRING (80.2049053 13.0840884, 80.2048807 13.083334)",,,,,,,,
1189610780,residential,False,True,68.421,"LINESTRING (80.2049053 13.0840884, 80.205537 13.0840833)",,,,,,,,
26969697,residential,False,True,61.881,"LINESTRING (80.2048777 13.0827775, 80.2048807 13.083334)",,,,,,,,
145124429,tertiary,True,False,62.75,"LINESTRING (80.2048777 13.0827775, 80.2054564 13.0827506)",4th Avenue (Santhi Colony Road),,,2,,,,
26969671,residential,False,False,57.085,"LINESTRING (80.2081236 13.0839379, 80.2081464 13.0844508)",10th Main Road,,,,,,,
26969671,residential,False,True,142.484,"LINESTRING (80.2081236 13.0839379, 80.2080603 13.082658)",10th Main Road,,,,,,,
26969698,residential,False,False,67.785,"LINESTRING (80.2081236 13.0839379, 80.2074979 13.0839513)",,,,,,,,
26969700,residential,False,False,58.523,"LINESTRING (80.2074828 13.0832227, 80.2074642 13.0826967)",,,,,,,,
26969700,residential,False,True,81.033,"LINESTRING (80.2074828 13.0832227, 80.2074979 13.0839513)",,,,,,,,
34690565,residential,False,True,30.699,"LINESTRING (80.2074828 13.0832227, 80.2071996 13.083234)",,,,,,,,
26969698,residential,False,False,31.161,"LINESTRING (80.2074979 13.0839513, 80.2072102 13.0839534)",,,,,,,,
26969698,residential,False,True,67.785,"LINESTRING (80.2074979 13.0839513, 80.2081236 13.0839379)",,,,,,,,
26969700,residential,False,False,81.033,"LINESTRING (80.2074979 13.0839513, 80.2074828 13.0832227)",,,,,,,,
26969700,residential,False,True,58.523,"LINESTRING (80.2074642 13.0826967, 80.2074828 13.0832227)",,,,,,,,
145124429,tertiary,True,False,64.874,"LINESTRING (80.2074642 13.0826967, 80.2075714 13.0826735, 80.2080603 13.082658)",4th Avenue (Santhi Colony Road),,,2,,,,
23306346,tertiary,False,False,43.72,"LINESTRING (80.210137 13.0838069, 80.2101743 13.0841984)",5th Avenue,,,,,,,
23306346,tertiary,False,True,66.577,"LINESTRING (80.210137 13.0838069, 80.2100974 13.0832094)",5th Avenue,,,,,,,
26969701,residential,False,False,75.974,"LINESTRING (80.210137 13.0838069, 80.2094357 13.0838214)",,,,,,,,
26969701,residential,False,True,65.554,"LINESTRING (80.2087041 13.0826267, 80.20873 13.0832157)",,,,,,,,
145124429,tertiary,True,False,114.865,"LINESTRING (80.2087041 13.0826267, 80.2097636 13.0825811)",4th Avenue (Santhi Colony Road),,,2,,,,
26969701,residential,False,True,75.974,"LINESTRING (80.2094357 13.0838214, 80.210137 13.0838069)",,,,,,,,
26969701,residential,False,False,142.786,"LINESTRING (80.2094357 13.0838214, 80.208771 13.0838381, 80.2087613 13.0838371, 80.2087534 13.0838304, 80.2087472 13.0838211, 80.2087462 13.083808, 80.20873 13.0832157)",,,,,,,,
"[26969702, 34690566]",residential,False,False,145.834,"LINESTRING (80.2094357 13.0838214, 80.2094181 13.0831947, 80.2094044 13.0831767, 80.2093832 13.0831647, 80.20873 13.0832157)",,,,,,,,
26969701,residential,False,False,65.554,"LINESTRING (80.20873 13.0832157, 80.2087041 13.0826267)",,,,,,,,
26969701,residential,False,True,142.786,"LINESTRING (80.20873 13.0832157, 80.2087462 13.083808, 80.2087472 13.0838211, 80.2087534 13.0838304, 80.2087613 13.0838371, 80.208771 13.0838381, 80.2094357 13.0838214)",,,,,,,,
"[26969702, 34690566]",residential,False,True,145.834,"LINESTRING (80.20873 13.0832157, 80.2093832 13.0831647, 80.2094044 13.0831767, 80.2094181 13.0831947, 80.2094357 13.0838214)",,,,,,,,
26969946,residential,False,True,47.611,"LINESTRING (80.2064201 13.0832624, 80.2064327 13.0836904)",,,,,,,,
34690565,residential,False,False,84.486,"LINESTRING (80.2064201 13.0832624, 80.2071996 13.083234)",,,,,,,,
"[26969698, 34690564, 34690565]",residential,False,True,142.964,"LINESTRING (80.2064201 13.0832624, 80.2061275 13.0832728, 80.2061295 13.0833347, 80.2061513 13.0839916, 80.2064401 13.0839867)",,,,,,,,
26969698,residential,False,True,83.49,"LINESTRING (80.2064401 13.0839867, 80.2072102 13.0839534)",,,,,,,,
26969946,residential,False,False,32.957,"LINESTRING (80.2064401 13.0839867, 80.2064327 13.0836904)",,,,,,,,
"[26969698, 34690564, 34690565]",residential,False,False,142.96399999999997,"LINESTRING (80.2064401 13.0839867, 80.2061513 13.0839916, 80.2061295 13.0833347, 80.2061275 13.0832728, 80.2064201 13.0832624)",,,,,,,,
26969698,residential,False,False,83.49,"LINESTRING (80.2072102 13.0839534, 80.2064401 13.0839867)",,,,,,,,
26969698,residential,False,True,31.161,"LINESTRING (80.2072102 13.0839534, 80.2074979 13.0839513)",,,,,,,,
26969949,residential,False,False,32.94,"LINESTRING (80.2072102 13.0839534, 80.207215 13.0836572)",,,,,,,,
26969949,residential,False,True,47.087,"LINESTRING (80.2071996 13.083234, 80.207215 13.0836572)",,,,,,,,
34690565,residential,False,False,30.699,"LINESTRING (80.2071996 13.083234, 80.2074828 13.0832227)",,,,,,,,
34690565,residential,False,True,84.486,"LINESTRING (80.2071996 13.083234, 80.2064201 13.0832624)",,,,,,,,
26969949,residential,False,False,47.087,"LINESTRING (80.207215 13.0836572, 80.2071996 13.083234)",,,,,,,,
26969949,residential,False,True,32.94,"LINESTRING (80.207215 13.0836572, 80.2072102 13.0839534)",,,,,,,,
26969950,residential,False,False,84.81,"LINESTRING (80.207215 13.0836572, 80.2064327 13.0836904)",,,,,,,,
26969946,residential,False,False,47.611,"LINESTRING (80.2064327 13.0836904, 80.2064201 13.0832624)",,,,,,,,
26969946,residential,False,True,32.957,"LINESTRING (80.2064327 13.0836904, 80.2064401 13.0839867)",,,,,,,,
26969950,residential,False,True,84.81,"LINESTRING (80.2064327 13.0836904, 80.207215 13.0836572)",,,,,,,,
26969696,residential,False,True,83.877,"LINESTRING (80.2038278 13.0841018, 80.2046022 13.0840952)",,,,,,,,
26969951,residential,False,False,31.138,"LINESTRING (80.2038278 13.0841018, 80.203819 13.0838219)",,,,,,,,
"[26969696, 34690562, 34690563]",residential,False,False,144.19099999999997,"LINESTRING (80.2038278 13.0841018, 80.2035793 13.0841094, 80.2035622 13.0841104, 80.2035488 13.0841064, 80.2035394 13.0840964, 80.203536 13.0840784, 80.2035016 13.0834196, 80.2035058 13.0834024, 80.2035171 13.0833845, 80.2035347 13.0833671, 80.2035668 13.0833593, 80.2038105 13.083358)",,,,,,,,
26969951,residential,False,True,51.592,"LINESTRING (80.2038105 13.083358, 80.203819 13.0838219)",,,,,,,,
34690563,residential,False,False,83.818,"LINESTRING (80.2038105 13.083358, 80.2045841 13.0833378)",,,,,,,,
"[26969696, 34690562, 34690563]",residential,False,True,144.191,"LINESTRING (80.2038105 13.083358, 80.2035668 13.0833593, 80.2035347 13.0833671, 80.2035171 13.0833845, 80.2035058 13.0834024, 80.2035016 13.0834196, 80.203536 13.0840784, 80.2035394 13.0840964, 80.2035488 13.0841064, 80.2035622 13.0841104, 80.2035793 13.0841094, 80.2038278 13.0841018)",,,,,,,,
26969696,residential,False,False,83.877,"LINESTRING (80.2046022 13.0840952, 80.2038278 13.0841018)",,,,,,,,
26969696,residential,False,True,32.837,"LINESTRING (80.2046022 13.0840952, 80.2049053 13.0840884)",,,,,,,,
26969952,residential,False,False,33.067,"LINESTRING (80.2046022 13.0840952, 80.2045954 13.0837979)",,,,,,,,
26969952,residential,False,True,51.175,"LINESTRING (80.2045841 13.0833378, 80.2045954 13.0837979)",,,,,,,,
34690563,residential,False,False,32.127,"LINESTRING (80.2045841 13.0833378, 80.2048807 13.083334)",,,,,,,,
34690563,residential,False,True,83.818,"LINESTRING (80.2045841 13.0833378, 80.2038105 13.083358)",,,,,,,,
26969952,residential,False,False,51.175,"LINESTRING (80.2045954 13.0837979, 80.2045841 13.0833378)",,,,,,,,
26969952,residential,False,True,33.067,"LINESTRING (80.2045954 13.0837979, 80.2046022 13.0840952)",,,,,,,,
26969953,residential,False,False,84.133,"LINESTRING (80.2045954 13.0837979, 80.203819 13.0838219)",,,,,,,,
26969951,residential,False,False,51.592,"LINESTRING (80.203819 13.0838219, 80.2038105 13.083358)",,,,,,,,
26969951,residential,False,True,31.138,"LINESTRING (80.203819 13.0838219, 80.2038278 13.0841018)",,,,,,,,
26969953,residential,False,True,84.133,"LINESTRING (80.203819 13.0838219, 80.2045954 13.0837979)",,,,,,,,
26969694,residential,False,False,86.272,"LINESTRING (80.2020001 13.0841806, 80.2012037 13.0841953)",,,,,,,,
26969694,residential,False,True,32.479,"LINESTRING (80.2020001 13.0841806, 80.2022999 13.0841739)",,,,,,,,
26969954,residential,False,False,33.27,"LINESTRING (80.2020001 13.0841806, 80.202002 13.0838814)",,,,,,,,
26969954,residential,False,True,49.369,"LINESTRING (80.2019932 13.0834375, 80.202002 13.0838814)",,,,,,,,
34690561,residential,False,False,31.753,"LINESTRING (80.2019932 13.0834375, 80.2022863 13.0834313)",1st Street,,,,,,,
34690561,residential,False,True,85.461,"LINESTRING (80.2019932 13.0834375, 80.2012046 13.0834634)",1st Street,,,,,,,
26969955,residential,False,False,49.56,"LINESTRING (80.2012046 13.0834634, 80.2012052 13.0839091)",3rd Cross Street,,,,,,,
34690561,residential,False,False,85.461,"LINESTRING (80.2012046 13.0834634, 80.2019932 13.0834375)",1st Street,,,,,,,
"[34690560, 34690561, 26969694]",residential,False,True,142.73,"LINESTRING (80.2012046 13.0834634, 80.2009225 13.0834739, 80.2009091 13.0834765, 80.2008986 13.0834821, 80.2008913 13.0834876, 80.2008877 13.0834991, 80.2008875 13.0835165, 80.2009222 13.0841601, 80.2009252 13.0841797, 80.2009351 13.0841926, 80.2009483 13.0842019, 80.2009651 13.0842032, 80.2012037 13.0841953)","['1st Street', 'AE Block 2nd Street']",,,,,,,
26969694,residential,False,True,86.272,"LINESTRING (80.2012037 13.0841953, 80.2020001 13.0841806)",,,,,,,,
26969955,residential,False,True,31.824,"LINESTRING (80.2012037 13.0841953, 80.2012052 13.0839091)",3rd Cross Street,,,,,,,
"[34690560, 34690561, 26969694]",residential,False,False,142.73,"LINESTRING (80.2012037 13.0841953, 80.2009651 13.0842032, 80.2009483 13.0842019, 80.2009351 13.0841926, 80.2009252 13.0841797, 80.2009222 13.0841601, 80.2008875 13.0835165, 80.2008877 13.0834991, 80.2008913 13.0834876, 80.2008986 13.0834821, 80.2009091 13.0834765, 80.2009225 13.0834739, 80.2012046 13.0834634)","['AE Block 2nd Street', '1st Street']",,,,,,,
26969955,residential,False,False,31.824,"LINESTRING (80.2012052 13.0839091, 80.2012037 13.0841953)",3rd Cross Street,,,,,,,
26969955,residential,False,True,49.56,"LINESTRING (80.2012052 13.0839091, 80.2012046 13.0834634)",3rd Cross Street,,,,,,,
26969956,residential,False,False,86.355,"LINESTRING (80.2012052 13.0839091, 80.202002 13.0838814)",,,,,,,,
26969954,residential,False,False,49.369,"LINESTRING (80.202002 13.0838814, 80.2019932 13.0834375)",,,,,,,,
26969954,residential,False,True,33.27,"LINESTRING (80.202002 13.0838814, 80.2020001 13.0841806)",,,,,,,,
26969956,residential,False,True,86.355,"LINESTRING (80.202002 13.0838814, 80.2012052 13.0839091)",,,,,,,,
30741868,residential,False,True,40.631,"LINESTRING (80.2061655 13.0867882, 80.2057944 13.0868417)",15th Main Road,,,,,,,
26550105,residential,False,False,204.06599999999997,"LINESTRING (80.2061655 13.0867882, 80.2061625 13.0875538, 80.2061843 13.0880951, 80.2060988 13.0885033, 80.2060647 13.0886095)",21st Main Road,,,,,20,,
30741868,residential,False,False,171.291,"LINESTRING (80.2061655 13.0867882, 80.2076209 13.0867102, 80.2077445 13.0867014)",15th Main Road,,,,,,,
1381950187,tertiary,False,False,91.337,"LINESTRING (80.2088018 13.092598, 80.2079595 13.0926387)",Anna Nagar 6th Avenue,,,,,,,
1381950187,tertiary,False,True,179.551,"LINESTRING (80.2088018 13.092598, 80.2104587 13.0925437)",Anna Nagar 6th Avenue,,,,,,,
1434302271,residential,False,False,74.753,"LINESTRING (80.2088018 13.092598, 80.2087648 13.0919267)",,,,,,,,
26969960,residential,False,True,6.615,"LINESTRING (80.2086943 13.0906497, 80.2086976 13.0907091)",,,,,,,,
145124432,tertiary,False,True,135.809,"LINESTRING (80.2104226 13.0918123, 80.2103922 13.0905913)",5th Avenue,,,,,,,
1434302272,residential,False,False,59.061,"LINESTRING (80.2104226 13.0918123, 80.2098806 13.0918708)",13th Street,,,,,,,
"[145124432, 1381950185]",tertiary,False,False,81.422,"LINESTRING (80.2104226 13.0918123, 80.2104479 13.0923256, 80.2104587 13.0925437)",5th Avenue,,,,,,,
26969962,residential,False,True,60.711,"LINESTRING (80.2064702 13.0920438, 80.2070299 13.0920137)",19th Street,,,,,,,
1434301729,residential,False,True,81.746,"LINESTRING (80.2064702 13.0920438, 80.2064382 13.0913093)",21st Main Road,,,,,20,,
1434301729,residential,False,False,73.07499999999999,"LINESTRING (80.2064702 13.0920438, 80.2064767 13.0921172, 80.206474 13.0927007)",21st Main Road,,,,,20,,
"[26969964, 1039280383]",residential,False,True,197.27500000000003,"LINESTRING (80.2091539 13.0874281, 80.2091981 13.0880443, 80.2091966 13.0880615, 80.2091908 13.0880737, 80.2091834 13.0880822, 80.2091713 13.0880867, 80.2091137 13.088092, 80.2090949 13.0881076, 80.2090848 13.0881243, 80.2090815 13.0881468, 80.2090973 13.0884444, 80.2091016 13.0884721, 80.2091177 13.088493, 80.2091295 13.0884997, 80.2091435 13.0885077, 80.2097574 13.0884902)",,,,,,,,
26969963,residential,False,False,29.849,"LINESTRING (80.2097662 13.0887585, 80.2097574 13.0884902)",11th Street,,,,,,,
1230807364,residential,False,True,61.066,"LINESTRING (80.2097662 13.0887585, 80.2103283 13.0887156)",10th Street,,,,,,,
207264816,residential,False,True,273.255,"LINESTRING (80.2097662 13.0887585, 80.2097787 13.0889536, 80.2097852 13.0893422, 80.2098287 13.0901976, 80.2098602 13.091214)",11th Street,,,,,,,
26969963,residential,False,True,34.025,"LINESTRING (80.2097462 13.0881844, 80.2097574 13.0884902)",11th Street,,,,,,,
26969963,residential,False,False,34.025,"LINESTRING (80.2097574 13.0884902, 80.2097462 13.0881844)",11th Street,,,,,,,
26969963,residential,False,True,29.849,"LINESTRING (80.2097574 13.0884902, 80.2097662 13.0887585)",11th Street,,,,,,,
"[26969964, 1039280383]",residential,False,False,197.27500000000003,"LINESTRING (80.2097574 13.0884902, 80.2091435 13.0885077, 80.2091295 13.0884997, 80.2091177 13.088493, 80.2091016 13.0884721, 80.2090973 13.0884444, 80.2090815 13.0881468, 80.2090848 13.0881243, 80.2090949 13.0881076, 80.2091137 13.088092, 80.2091713 13.0880867, 80.2091834 13.0880822, 80.2091908 13.0880737, 80.2091966 13.0880615, 80.2091981 13.0880443, 80.2091539 13.0874281)",,,,,,,,
26969966,residential,False,False,73.312,"LINESTRING (80.2102676 13.0870536, 80.2095911 13.0870761)",,,,,,,,
145124432,tertiary,False,True,41.364,"LINESTRING (80.2102676 13.0870536, 80.2102589 13.0866817)",5th Avenue,,,,,,,
145124432,tertiary,False,False,184.926,"LINESTRING (80.2102676 13.0870536, 80.2102796 13.0872882, 80.2103283 13.0887156)",5th Avenue,,,,,,,
26969966,residential,False,True,73.312,"LINESTRING (80.2095911 13.0870761, 80.2102676 13.0870536)",,,,,,,,
34690574,residential,False,False,119.345,"LINESTRING (80.2095911 13.0870761, 80.2095764 13.0860029)",,,,,,,,
"[26970213, 26969966]",residential,False,"[False, True]",162.293,"LINESTRING (80.2095911 13.0870761, 80.2092464 13.0870979, 80.209227 13.0870959, 80.209211 13.0870819, 80.2092015 13.0870639, 80.2091968 13.0870391, 80.2091183 13.0865315, 80.2090967 13.086261, 80.2090782 13.0860086)",,,,,,,,
26970211,residential,False,False,10.286,"LINESTRING (80.2058116 13.0858116, 80.2058118 13.0857191)",11th Main Road,,,,,,,
26970211,residential,False,True,34.737,"LINESTRING (80.2058116 13.0858116, 80.2058118 13.086124)",11th Main Road,,,,,,,
34690575,residential,False,True,174.454,"LINESTRING (80.2058116 13.0858116, 80.2074212 13.0857528)",,,,,,,,
26970211,residential,False,False,70.7,"LINESTRING (80.2057944 13.0868417, 80.2058116 13.0862061)",11th Main Road,,,,,,,
30741868,residential,False,False,40.631,"LINESTRING (80.2057944 13.0868417, 80.2061655 13.0867882)",15th Main Road,,,,,,,
30741868,residential,False,True,109.117,"LINESTRING (80.2057944 13.0868417, 80.2047881 13.0868891)",15th Main Road,,,,,,,
26970222,residential,False,False,71.731,"LINESTRING (80.2040906 13.0868967, 80.2040647 13.0862521)",H Block 7th Street,,,,,,,
30741868,residential,False,False,75.549,"LINESTRING (80.2040906 13.0868967, 80.2047881 13.0868891)",15th Main Road,,,,,,,
30741868,residential,False,True,153.477,"LINESTRING (80.2040906 13.0868967, 80.2026747 13.0869524)",15th Main Road,,,,,,,
219516138,tertiary,False,True,9.917,"LINESTRING (80.1993318 13.0929666, 80.1994233 13.0929631)",Anna Nagar 6th Avenue,,,,,,,
26969969,residential,False,False,72.163,"LINESTRING (80.1993318 13.0929666, 80.1993555 13.0934347, 80.1993619 13.0936149)",1st Street,,,,,,,
219516138,tertiary,False,False,63.585,"LINESTRING (80.1993318 13.0929666, 80.1992474 13.0929736, 80.1987468 13.0930149)",Anna Nagar 6th Avenue,,,,,,,
26969970,residential,False,False,73.628,"LINESTRING (80.1994233 13.0929631, 80.1993868 13.0923019)",,,,,,,,
219516138,tertiary,False,False,9.917,"LINESTRING (80.1994233 13.0929631, 80.1993318 13.0929666)",Anna Nagar 6th Avenue,,,,,,,
219516138,tertiary,False,True,132.384,"LINESTRING (80.1994233 13.0929631, 80.2006447 13.0929167)",Anna Nagar 6th Avenue,,,,,,,
34690588,residential,False,True,65.016,"LINESTRING (80.2006035 13.0915645, 80.2000033 13.0915756)",,,,,,,,
145124426,tertiary,False,False,68.767,"LINESTRING (80.2006035 13.0915645, 80.2005861 13.0909463)",13th Main Road,,,,,,,
145124426,tertiary,False,True,78.304,"LINESTRING (80.2006035 13.0915645, 80.2006247 13.0922684)",13th Main Road,,,,,,,
26969971,residential,False,False,47.638,"LINESTRING (80.2000033 13.0915756, 80.200007 13.092004)",,,,,,,,
34690588,residential,False,False,65.016,"LINESTRING (80.2000033 13.0915756, 80.2006035 13.0915645)",,,,,,,,
